timestep,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Environmental Impact Total CO2 Emissions Carbon Equivalent Mass(Site),Facility Net Purchased Electricity Rate(Whole Building),Zone Operative Temperature(Living),Zone Air Temperature(Living),Zone Operative Temperature(Bedroom),Zone Air Temperature(Bedroom),Schedule Value(Main Hot Water Loop Temp Manager-EXT),Zone Air CO2 Concentration(Living),Zone Air CO2 Concentration(Bedroom),Zone People Occupant Count(Living),Zone People Occupant Count(Bedroom),Schedule Value(Living-Thermostat Dual SP Control-HEATING-EXT),Schedule Value(Bedroom-Thermostat Dual SP Control-HEATING-EXT),Zone Ventilation Air Change Rate(Living),Zone Ventilation Air Change Rate(Bedroom),Schedule Value(Living-Ventilation-EXT),Schedule Value(Bedroom-Ventilation-EXT),Schedule Value(1 Hour Temperature Forecast Schedule),Schedule Value(0 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(0 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(1 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(1 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(2 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(2 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(3 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(3 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(4 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(4 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(5 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(5 Hour Bedroom Comfort Temperature Forecast Schedule),Living-Ventilation-EXT,Bedroom-Ventilation-EXT,Main Hot Water Loop Temp Manager-EXT,Living-Thermostat Dual SP Control-HEATING-EXT,Bedroom-Thermostat Dual SP Control-HEATING-EXT,time (seconds),reward,emissions,reward_emissions,abs_comfort,reward_comfort,abs_air_quality,reward_air_quality,done
24875,2022.0,6.0,22.0,17.0,25.428333,0.0,0.0,27.187475,27.112852,28.985794,28.958408,40.0,435.22476,420.53516,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,24.7,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,12.0,12.0,14925000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24876,2022.0,6.0,22.0,18.0,25.38,0.0,0.0,27.069021,27.01371,28.962753,28.93488,40.0,433.73187,420.4764,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,24.56,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,12.0,12.0,14925600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24877,2022.0,6.0,22.0,18.0,25.243334,0.0,0.0,27.009272,26.973845,28.932516,28.903593,40.0,449.16547,420.4239,1.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,24.3,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,12.0,12.0,0.0,0.0,40.0,12.0,12.0,14926200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24878,2022.0,6.0,22.0,18.0,25.106667,0.0,0.0,26.947014,26.913334,28.900953,28.870867,40.0,463.06653,420.37695,1.0,0.0,20.0,12.47266,0.0,0.0,0.0,0.0,24.04,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,12.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.472660422325134,14926800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24879,2022.0,6.0,22.0,18.0,24.97,0.0,0.0,26.889927,26.857288,28.867361,28.836124,40.0,475.57812,420.33502,1.0,0.0,20.0,12.0411415,0.0,0.0,0.0,0.0,23.79,20.0,12.0,20.0,12.0,20.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.041141122579571,14927400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24880,2022.0,6.0,22.0,18.0,24.833334,0.0,0.0,26.835768,26.804008,28.839647,28.807846,40.0,486.82758,420.29764,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,23.53,20.0,12.0,20.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14928000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24881,2022.0,6.0,22.0,18.0,24.696667,0.0,0.0,26.785952,26.75483,28.810543,28.778261,40.0,496.93088,420.26428,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,23.27,20.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14928600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24882,2022.0,6.0,22.0,19.0,24.56,0.0,0.0,26.73804,26.7074,28.77842,28.745596,40.0,505.99295,420.23453,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,23.01,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14929200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24883,2022.0,6.0,22.0,19.0,24.301666,0.0,0.0,26.66591,26.6141,28.740831,28.706581,40.0,497.31775,420.20795,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,22.63,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14929800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24884,2022.0,6.0,22.0,19.0,24.043333,0.0,0.0,26.652975,26.637035,28.69918,28.663488,40.0,522.97504,420.1842,2.0,0.0,19.020714,12.0,0.0,0.0,0.0,0.0,22.26,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,19.0207137465477,12.0,14930400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24885,2022.0,6.0,22.0,19.0,23.785,0.0,0.0,26.61773,26.600279,28.57394,28.534697,40.0,545.8982,420.16302,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,21.88,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14931000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24886,2022.0,6.0,22.0,19.0,23.526667,0.0,0.0,26.573036,26.553392,28.42634,28.377262,40.0,566.35046,420.14423,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,21.5,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14931600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24887,2022.0,6.0,22.0,19.0,23.268333,0.0,0.0,26.529793,26.507872,28.342299,28.29173,40.0,584.5581,420.12756,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,21.13,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14932200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24888,2022.0,6.0,22.0,20.0,23.01,0.0,0.0,26.486492,26.4623,28.265678,28.213749,40.0,600.7237,420.11276,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,20.75,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14932800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24889,2022.0,6.0,22.0,20.0,22.633333,0.0,0.0,26.439798,26.410545,28.190804,28.136648,40.0,614.8525,420.09946,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,20.33,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14933400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24890,2022.0,6.0,22.0,20.0,22.256666,0.0,0.0,26.372137,26.338074,28.096,28.03844,40.0,627.11664,420.0876,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,19.91,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14934000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24891,2022.0,6.0,22.0,20.0,21.88,0.0,0.0,26.319304,26.27941,28.016962,27.957281,40.0,637.6912,420.077,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,19.49,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14934600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24892,2022.0,6.0,22.0,20.0,21.503334,0.0,0.0,26.269049,26.223087,27.941198,27.87932,40.0,646.7122,420.06757,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,19.08,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14935200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24893,2022.0,6.0,22.0,20.0,21.126667,0.0,0.0,26.220106,26.167725,27.868313,27.804094,40.0,654.31805,420.05917,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,18.66,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14935800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24894,2022.0,6.0,22.0,21.0,20.75,0.0,0.0,26.171862,26.112717,27.798006,27.73129,40.0,660.64026,420.05173,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,18.24,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14936400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24895,2022.0,6.0,22.0,21.0,20.331667,0.0,0.0,26.122969,26.056255,27.729507,27.659975,40.0,665.8915,420.04517,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,17.95,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14937000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24896,2022.0,6.0,22.0,21.0,19.913334,0.0,0.0,26.074,25.99941,27.663143,27.590652,40.0,670.18225,420.03937,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,17.66,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.0,20,12.0,14937600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24897,2022.0,6.0,22.0,21.0,19.495,0.0,0.0,26.02489,25.94215,27.597382,27.519804,40.372787,673.613,420.03427,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,17.38,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,40.37278678268194,20,12.0,14938200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24898,2022.0,6.0,22.0,21.0,19.076666,0.0,0.0,25.975525,25.884365,27.534174,27.452585,41.985153,676.276,420.02982,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,17.09,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,41.98515232652426,20,12.0,14938800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24899,2022.0,6.0,22.0,21.0,18.658333,0.0,0.0,25.925789,25.825956,27.472767,27.387156,44.222916,678.2559,420.02588,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,16.8,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,44.22291602939367,20,12.0,14939400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24900,2022.0,6.0,22.0,22.0,18.24,0.0,0.0,25.875582,25.766834,27.412834,27.32318,47.107456,679.63025,420.02243,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,16.51,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,47.10745479911566,20,12.0,14940000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24901,2022.0,6.0,22.0,22.0,17.951666,0.0,0.0,25.829548,25.714802,27.356192,27.263641,50.410057,680.5635,420.0194,2.0,0.0,20.0,12.035767,0.0,0.0,0.0,0.0,16.26,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,50.41005816310644,20,12.035767059773207,14940600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24902,2022.0,6.0,22.0,22.0,17.663334,0.0,0.0,25.784216,25.66339,27.301216,27.205769,54.82201,681.10016,420.01678,2.0,0.0,20.0,12.152295,0.0,0.0,0.0,0.0,16.01,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,54.82201095670462,20,12.152294863015417,14941200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24903,2022.0,6.0,22.0,22.0,17.375,0.0,0.0,25.715101,25.567154,27.247587,27.149235,59.891617,664.7674,420.01453,1.0,0.0,20.0,12.314959,0.0,0.0,0.0,0.0,15.77,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,59.891615472733974,20,12.314958978444345,14941800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24904,2022.0,6.0,22.0,22.0,17.086666,0.0,0.0,25.662125,25.507357,27.19513,27.093864,65.04426,650.28253,420.0125,1.0,0.0,20.0,12.593951,0.0,0.0,0.0,0.0,15.52,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,20.0,0.0,0.0,65.04426177591085,20,12.59395118430257,14942400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24905,2022.0,6.0,22.0,22.0,16.798334,0.0,0.0,25.612223,25.450909,27.143686,27.039492,64.285355,637.4016,420.0108,1.0,0.0,20.0,13.200967,0.0,0.0,0.0,0.0,15.27,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,20.0,0.0,0.0,64.28535368293524,20,13.20096715167165,14943000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24906,2022.0,6.0,22.0,23.0,16.51,0.0,0.0,25.562836,25.394884,27.093115,26.985975,64.280426,625.9431,420.0093,1.0,0.0,20.0,13.23932,0.0,0.0,0.0,0.0,15.02,20.0,12.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,64.28042847663164,20,13.239320266991855,14943600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24907,2022.0,6.0,22.0,23.0,16.261667,0.0,0.0,25.516926,25.344597,27.044878,26.935795,68.3984,615.94995,420.008,1.0,0.0,19.043535,13.207981,0.0,0.0,0.0,0.0,14.81,20.0,12.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,12.0,20.0,0.0,0.0,68.39839655905962,19.043534994125366,13.207981158047922,14944200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24908,2022.0,6.0,22.0,23.0,16.013334,0.0,0.0,25.471848,25.295147,26.997692,26.886677,73.47563,607.22955,420.0069,1.0,0.0,18.078983,13.015928,0.0,0.0,0.0,0.0,14.6,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,73.47563404589891,18.07898408174515,13.015927899628883,14944800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24909,2022.0,6.0,22.0,23.0,15.765,0.0,0.0,25.427149,25.246038,26.951336,26.838396,76.65284,599.6184,420.00595,1.0,0.0,17.096373,12.80518,0.0,0.0,0.0,0.0,14.38,20.0,20.0,20.0,20.0,20.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,76.65284145623446,17.09637296199799,12.805179778486492,14945400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24910,2022.0,6.0,22.0,23.0,15.516666,0.0,0.0,25.382664,25.197104,26.934746,26.84595,71.52894,592.97437,466.49844,1.0,2.0,16.108982,12.8473625,0.0,0.0,0.0,0.0,14.17,20.0,20.0,20.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,71.52893830090761,16.10898154973984,12.847362570464611,14946000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24911,2022.0,6.0,22.0,23.0,15.268333,0.0,0.0,25.33829,25.148241,26.898464,26.807722,74.776085,587.1736,506.52612,1.0,2.0,15.127571,12.595706,0.0,0.0,0.0,0.0,13.96,20.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,74.77608133107424,15.127570629119877,12.59570639580488,14946600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24912,2022.0,6.0,23.0,0.0,15.02,0.0,0.0,25.293974,25.099392,26.859398,26.766815,79.9789,582.108,540.99194,1.0,2.0,14.162231,12.681127,0.0,0.0,0.0,0.0,13.75,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,79.97889686375856,14.162231206893928,12.681126929819582,14947200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24913,2022.0,6.0,23.0,0.0,14.808333,0.0,0.0,25.225687,25.005497,26.820356,26.726181,82.031654,561.1903,570.6675,0.0,2.0,13.187087,12.123079,0.0,0.0,0.0,0.0,13.61,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,82.03165281563997,13.18708688020707,12.123079456388947,14947800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24914,2022.0,6.0,23.0,0.0,14.596666,0.0,0.0,25.174517,24.950045,26.781244,26.68548,64.12657,542.9894,596.2181,0.0,2.0,12.21717,12.0,0.0,0.0,0.0,0.0,13.47,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,64.12657249718904,12.217169642448434,12.0,14948400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24915,2022.0,6.0,23.0,0.0,14.385,0.0,0.0,25.12681,24.898466,26.742117,26.644766,45.138435,527.1309,618.21686,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,13.33,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,45.13843405991793,12.0,12.0,14949000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24916,2022.0,6.0,23.0,0.0,14.173333,0.0,0.0,25.079918,24.84772,26.702953,26.60402,40.0,513.31213,637.15753,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,13.19,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14949600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24917,2022.0,6.0,23.0,0.0,13.961667,0.0,0.0,25.03343,24.797358,26.663746,26.56323,40.0,501.27078,653.4654,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,13.05,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14950200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24918,2022.0,6.0,23.0,1.0,13.75,0.0,0.0,24.98713,24.747166,26.624474,26.52238,40.0,490.77872,667.50653,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.91,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14950800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24919,2022.0,6.0,23.0,1.0,13.61,0.0,0.0,24.942791,24.700117,26.586054,26.482784,40.0,481.6248,679.52563,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.75,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14951400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24920,2022.0,6.0,23.0,1.0,13.47,0.0,0.0,24.898933,24.653553,26.547794,26.443352,40.0,473.63968,689.7963,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.58,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14952000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24921,2022.0,6.0,23.0,1.0,13.33,0.0,0.0,24.855286,24.607178,26.509638,26.40402,40.0,466.67593,698.5569,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.42,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14952600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24922,2022.0,6.0,23.0,1.0,13.19,0.0,0.0,24.81176,24.5609,26.471577,26.36479,40.0,460.60468,706.0135,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.26,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14953200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24923,2022.0,6.0,23.0,1.0,13.05,0.0,0.0,24.768293,24.514656,26.4336,26.325647,40.0,455.31293,712.34454,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,12.09,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14953800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24924,2022.0,6.0,23.0,2.0,12.91,0.0,0.0,24.72484,24.468401,26.39569,26.28658,40.0,450.702,717.70447,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.93,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14954400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24925,2022.0,6.0,23.0,2.0,12.746667,0.0,0.0,24.679525,24.418926,26.357086,26.246267,40.0,446.6731,722.07886,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.84,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14955000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24926,2022.0,6.0,23.0,2.0,12.583333,0.0,0.0,24.633638,24.368816,26.318329,26.205801,40.0,443.15585,725.6017,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.75,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14955600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24927,2022.0,6.0,23.0,2.0,12.42,0.0,0.0,24.58737,24.318289,26.27948,26.165241,40.0,440.08765,728.3883,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.66,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14956200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24928,2022.0,6.0,23.0,2.0,12.256667,0.0,0.0,24.540743,24.267376,26.24054,26.124584,40.0,437.41318,730.53955,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.57,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14956800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24929,2022.0,6.0,23.0,2.0,12.093333,0.0,0.0,24.493769,24.216085,26.201502,26.083824,40.0,435.08374,732.1431,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.48,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14957400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24930,2022.0,6.0,23.0,3.0,11.93,0.0,0.0,24.446447,24.164425,26.162355,26.04295,40.0,433.05634,733.27545,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.39,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14958000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24931,2022.0,6.0,23.0,3.0,11.84,0.0,0.0,24.40348,24.120573,26.124958,26.005203,40.0,431.30405,734.31824,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.49,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,40.0,12.0,12.0,14958600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24932,2022.0,6.0,23.0,3.0,11.75,0.0,0.0,24.361465,24.077744,26.087906,25.967796,40.0,429.78885,735.2807,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.59,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,0.0,0.0,40.0,12.0,12.0,14959200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24933,2022.0,6.0,23.0,3.0,11.66,0.0,0.0,24.319897,24.035353,26.051012,25.930552,40.0,428.47833,736.1745,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,11.69,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,40.0,12.0,12.0,14959800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24934,2022.0,6.0,23.0,3.0,11.57,0.0,0.0,23.787216,23.010473,26.014885,25.894749,40.0,426.38837,736.70435,0.0,2.0,12.0,12.0,2.0705447,0.0,1.0,0.0,11.78,12.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,12.0,20.0,1.0,0.0,40.0,12.0,12.0,14960400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
24935,2022.0,6.0,23.0,3.0,11.48,0.0,0.0,23.49106,22.637293,25.977673,25.856522,40.0,423.21338,737.82697,0.0,2.0,12.0,12.084662,2.0788574,0.0,1.0,0.0,11.88,12.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,12.0,20.0,12.0,20.0,1.0,0.0,40.0,12.0,12.08466274291277,14961000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
